"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q4","Q4-1990","PER","Persons","3","Thousands",,,757.72,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q1","Q1-1991","PER","Persons","3","Thousands",,,756.3354,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q2","Q2-1991","PER","Persons","3","Thousands",,,755.806,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q3","Q3-1991","PER","Persons","3","Thousands",,,754.4296,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q4","Q4-1991","PER","Persons","3","Thousands",,,753.429,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q1","Q1-1992","PER","Persons","3","Thousands",,,750.5683,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q2","Q2-1992","PER","Persons","3","Thousands",,,748.8,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q3","Q3-1992","PER","Persons","3","Thousands",,,748.0559,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q4","Q4-1992","PER","Persons","3","Thousands",,,748.5758,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q1","Q1-1993","PER","Persons","3","Thousands",,,745.3879,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q2","Q2-1993","PER","Persons","3","Thousands",,,747.769,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q3","Q3-1993","PER","Persons","3","Thousands",,,749.9202,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q4","Q4-1993","PER","Persons","3","Thousands",,,752.9229,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q1","Q1-1994","PER","Persons","3","Thousands",,,758.9572,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q2","Q2-1994","PER","Persons","3","Thousands",,,763.6107,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q3","Q3-1994","PER","Persons","3","Thousands",,,769.819,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q4","Q4-1994","PER","Persons","3","Thousands",,,775.6131,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q1","Q1-1995","PER","Persons","3","Thousands",,,789.7825,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q2","Q2-1995","PER","Persons","3","Thousands",,,796.1968,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q3","Q3-1995","PER","Persons","3","Thousands",,,802.1933,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q4","Q4-1995","PER","Persons","3","Thousands",,,807.8273,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q1","Q1-1996","PER","Persons","3","Thousands",,,808.3116,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q2","Q2-1996","PER","Persons","3","Thousands",,,812.2173,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q3","Q3-1996","PER","Persons","3","Thousands",,,816.1279,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q4","Q4-1996","PER","Persons","3","Thousands",,,823.3431,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q1","Q1-1997","PER","Persons","3","Thousands",,,833.5166,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q2","Q2-1997","PER","Persons","3","Thousands",,,839.0455,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q3","Q3-1997","PER","Persons","3","Thousands",,,837.4955,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q4","Q4-1997","PER","Persons","3","Thousands",,,889.7424,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q1","Q1-1998","PER","Persons","3","Thousands",,,898.3108,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q2","Q2-1998","PER","Persons","3","Thousands",,,906.2883,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q3","Q3-1998","PER","Persons","3","Thousands",,,924.4379,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q4","Q4-1998","PER","Persons","3","Thousands",,,935.8631,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PER","Persons","3","Thousands",,,942.7437,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PER","Persons","3","Thousands",,,956.9145,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PER","Persons","3","Thousands",,,972.0053,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PER","Persons","3","Thousands",,,981.6366,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","Thousands",,,991.8192,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","Thousands",,,999.5765,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","Thousands",,,1005.579,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","Thousands",,,1013.326,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","Thousands",,,1020.911,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","Thousands",,,1026.939,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","Thousands",,,1033.124,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","Thousands",,,1033.626,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","Thousands",,,1032.609,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","Thousands",,,1035.33,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","Thousands",,,1036.735,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","Thousands",,,1039.826,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","Thousands",,,1042.395,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","Thousands",,,1048.961,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","Thousands",,,1050.968,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","Thousands",,,1060.576,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","Thousands",,,1070.949,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","Thousands",,,1072.871,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","Thousands",,,1084.394,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","Thousands",,,1093.386,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","Thousands",,,1101.731,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","Thousands",,,1117.466,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","Thousands",,,1132.292,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","Thousands",,,1143.711,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","Thousands",,,1161.836,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","Thousands",,,1171.747,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","Thousands",,,1184.479,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","Thousands",,,1197.438,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,1256.806,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,1266.108,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,1269.385,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,1269.001,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,1260.067,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,1247.166,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,1225.526,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,1194.641,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,1123.815,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,1099.71,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,1078.29,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,1060.585,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,1045.151,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,1034.851,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,1027.692,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,1018.105,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,1012.773,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,1008.258,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,1002.504,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,1010.365,,
"IRL","Ireland","LFEMTTMA","Employed population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,997.3568,,
